indent_id,consume_time,consume_way,consume_money,payment_status,wallet_id,card_serial,user_phone_number,qr_code,is_upload,reduction_money,reduction_contant,calories,carbohydrates,protein,fat,fiber,_source_sheet,date,hour,weekday,month,meal_period
135728,2025-02-20 11:15:13,3,12.6,1,,,,,0,0,无,624.82,70.81,31.77,23.68,5.37,indent_3,2025-02-20,11,3,2,lunch
135729,2025-02-20 11:15:21,3,10.37,1,,,,,0,0,无,792.4,78.08,36.35,38.42,8.18,indent_3,2025-02-20,11,3,2,lunch
135730,2025-02-20 11:15:37,3,12.54,1,,,,,0,0,无,883.96,120.98,38.62,27.76,8.61,indent_3,2025-02-20,11,3,2,lunch
135731,2025-02-20 11:15:40,3,9.92,1,,,,,0,0,无,654.04,57.36,36.47,30.07,4.83,indent_3,2025-02-20,11,3,2,lunch
135732,2025-02-20 11:15:50,3,8.2,1,,,,,0,0,无,556.7,70.8,24.86,17.81,4.94,indent_3,2025-02-20,11,3,2,lunch
135733,2025-02-20 11:15:57,3,17.18,1,,,,,0,0,无,1365.71,162.71,61.19,51.95,12.83,indent_3,2025-02-20,11,3,2,lunch
135734,2025-02-20 11:16:17,3,13.73,1,,,,,0,0,无,731.64,57.24,48.62,33.89,6.77,indent_3,2025-02-20,11,3,2,lunch
135735,2025-02-20 11:16:22,3,7.6,1,,,,,0,0,无,474.7,46.78,22.5,21.57,4.94,indent_3,2025-02-20,11,3,2,lunch
135736,2025-02-20 11:16:29,3,11.87,1,,,,,0,0,无,793.56,100.79,36.73,27.58,7.46,indent_3,2025-02-20,11,3,2,lunch
135737,2025-02-20 11:16:40,3,10.37,1,,,,,0,0,无,772.36,87.18,44.05,25.64,7.47,indent_3,2025-02-20,11,3,2,lunch
135738,2025-02-20 11:16:42,3,10.9,1,,,,,0,0,无,653.28,66.0,36.01,28.45,8.1,indent_3,2025-02-20,11,3,2,lunch
135739,2025-02-20 11:16:50,3,25.33,1,,,,,0,0,无,1596.1,156.51,88.57,68.76,15.1,indent_3,2025-02-20,11,3,2,lunch
135740,2025-02-20 11:17:03,3,6.2,1,,,,,0,0,无,517.2,54.57,24.51,21.58,4.11,indent_3,2025-02-20,11,3,2,lunch
135741,2025-02-20 11:17:12,3,10.68,1,,,,,0,0,无,558.57,56.24,34.19,23.63,6.31,indent_3,2025-02-20,11,3,2,lunch
135742,2025-02-20 11:17:21,3,13.06,1,,,,,0,0,无,715.72,78.46,39.75,26.0,3.93,indent_3,2025-02-20,11,3,2,lunch
135743,2025-02-20 11:17:30,3,12.08,1,,,,,0,0,无,690.73,51.3,41.2,35.41,7.41,indent_3,2025-02-20,11,3,2,lunch
135744,2025-02-20 11:17:34,3,5.87,1,,,,,0,0,无,434.78,48.29,24.48,14.65,4.25,indent_3,2025-02-20,11,3,2,lunch
135745,2025-02-20 11:17:48,3,8.28,1,,,,,0,0,无,593.2,70.13,26.17,23.28,6.72,indent_3,2025-02-20,11,3,2,lunch
135746,2025-02-20 11:17:53,3,8.48,1,,,,,0,0,无,511.5,41.37,34.77,22.52,4.34,indent_3,2025-02-20,11,3,2,lunch
135747,2025-02-20 11:18:11,3,8.35,1,,,,,0,0,无,442.8,52.65,24.43,14.56,5.66,indent_3,2025-02-20,11,3,2,lunch
135748,2025-02-20 11:18:27,3,11.09,1,,,,,0,0,无,702.6,87.31,32.38,23.21,5.21,indent_3,2025-02-20,11,3,2,lunch
135749,2025-02-20 11:18:27,3,16.81,1,,,,,0,0,无,1063.73,86.22,69.49,48.75,7.86,indent_3,2025-02-20,11,3,2,lunch
135750,2025-02-20 11:18:39,3,22.69,1,,,,,0,0,无,952.3,61.26,63.49,49.93,8.46,indent_3,2025-02-20,11,3,2,lunch
135751,2025-02-20 11:18:46,3,7.65,1,,,,,0,0,无,783.45,99.4,35.7,25.41,5.8,indent_3,2025-02-20,11,3,2,lunch
135752,2025-02-20 11:19:03,3,10.39,1,,,,,0,0,无,959.9,112.0,40.5,38.37,7.29,indent_3,2025-02-20,11,3,2,lunch
135753,2025-02-20 11:19:08,3,5.25,1,,,,,0,0,无,469.1,58.95,23.43,14.01,2.57,indent_3,2025-02-20,11,3,2,lunch
135754,2025-02-20 11:19:09,3,12.62,1,,,,,0,0,无,1005.28,99.96,50.21,42.03,3.15,indent_3,2025-02-20,11,3,2,lunch
135755,2025-02-20 11:19:16,3,7.49,1,,,,,0,0,无,528.84,53.58,28.59,20.61,4.21,indent_3,2025-02-20,11,3,2,lunch
135756,2025-02-20 11:19:17,3,17.44,1,,,,,0,0,无,1103.8,102.11,67.6,51.38,9.17,indent_3,2025-02-20,11,3,2,lunch
135757,2025-02-20 11:19:24,3,12.57,1,,,,,0,0,无,800.1,127.15,27.51,20.59,7.38,indent_3,2025-02-20,11,3,2,lunch
135758,2025-02-20 11:19:25,3,10.98,1,,,,,0,0,无,762.07,71.44,45.72,31.79,4.15,indent_3,2025-02-20,11,3,2,lunch
135759,2025-02-20 11:19:34,3,10.23,1,,,,,0,0,无,785.76,84.19,40.12,32.45,5.85,indent_3,2025-02-20,11,3,2,lunch
135760,2025-02-20 11:19:38,3,17.23,1,,,,,0,0,无,1141.3,100.49,71.61,48.77,5.83,indent_3,2025-02-20,11,3,2,lunch
135761,2025-02-20 11:19:42,3,11.97,1,,,,,0,0,无,922.26,115.61,47.73,29.33,5.62,indent_3,2025-02-20,11,3,2,lunch
135762,2025-02-20 11:19:45,3,11.23,1,,,,,0,0,无,836.2,99.96,46.43,25.66,7.3,indent_3,2025-02-20,11,3,2,lunch
135763,2025-02-20 11:19:53,3,9.03,1,,,,,0,0,无,862.48,116.04,36.03,26.19,5.61,indent_3,2025-02-20,11,3,2,lunch
135764,2025-02-20 11:19:54,3,11.4,1,,,,,0,0,无,1062.57,125.67,46.36,39.28,7.08,indent_3,2025-02-20,11,3,2,lunch
135765,2025-02-20 11:20:02,3,12.06,1,,,,,0,0,无,513.75,75.5,26.5,12.69,5.98,indent_3,2025-02-20,11,3,2,lunch
135766,2025-02-20 11:20:11,3,8.39,1,,,,,0,0,无,714.4,96.2,27.78,24.5,5.6,indent_3,2025-02-20,11,3,2,lunch
135767,2025-02-20 11:20:13,3,8.49,1,,,,,0,0,无,655.1,70.59,31.59,25.41,4.92,indent_3,2025-02-20,11,3,2,lunch
135768,2025-02-20 11:20:26,3,12.48,1,,,,,0,0,无,876.02,108.84,38.8,32.04,7.93,indent_3,2025-02-20,11,3,2,lunch
135769,2025-02-20 11:20:29,3,10.24,1,,,,,0,0,无,748.11,62.13,45.89,34.76,1.64,indent_3,2025-02-20,11,3,2,lunch
135770,2025-02-20 11:20:42,3,12.23,1,,,,,0,0,无,691.7,50.18,47.43,30.09,1.82,indent_3,2025-02-20,11,3,2,lunch
135771,2025-02-20 11:20:43,3,8.32,1,,,,,0,0,无,581.95,75.49,24.07,19.31,4.03,indent_3,2025-02-20,11,3,2,lunch
135772,2025-02-20 11:20:51,3,14.22,1,,,,,0,0,无,1027.55,81.53,53.28,51.39,7.98,indent_3,2025-02-20,11,3,2,lunch
135773,2025-02-20 11:21:04,3,15.62,1,,,,,0,0,无,961.3,95.81,57.41,35.91,6.7,indent_3,2025-02-20,11,3,2,lunch
135774,2025-02-20 11:21:13,3,12.18,1,,,,,0,0,无,947.19,107.18,42.72,38.44,9.78,indent_3,2025-02-20,11,3,2,lunch
135775,2025-02-20 11:21:19,3,13.95,1,,,,,0,0,无,1017.77,100.69,45.79,48.05,10.18,indent_3,2025-02-20,11,3,2,lunch
135776,2025-02-20 11:21:22,3,10.19,1,,,,,0,0,无,837.95,90.5,40.76,34.02,5.68,indent_3,2025-02-20,11,3,2,lunch
135777,2025-02-20 11:21:28,3,3.54,1,,,,,0,0,无,340.9,38.11,16.93,12.33,1.61,indent_3,2025-02-20,11,3,2,lunch
135778,2025-02-20 11:21:37,3,4.69,1,,,,,0,0,无,344.1,40.35,15.32,13.37,3.79,indent_3,2025-02-20,11,3,2,lunch
135779,2025-02-20 11:21:41,3,9.5,1,,,,,0,0,无,659.21,70.89,35.6,23.76,5.18,indent_3,2025-02-20,11,3,2,lunch
135780,2025-02-20 11:22:00,3,4.31,1,,,,,0,0,无,287.5,31.8,12.5,11.69,3.06,indent_3,2025-02-20,11,3,2,lunch
135781,2025-02-20 11:22:02,3,14.1,1,,,,,0,0,无,759.54,70.93,44.23,31.57,4.72,indent_3,2025-02-20,11,3,2,lunch
135782,2025-02-20 11:22:11,3,13.46,1,,,,,0,0,无,930.6,109.06,45.26,34.72,9.73,indent_3,2025-02-20,11,3,2,lunch
135783,2025-02-20 11:22:18,3,12.3,1,,,,,0,0,无,757.17,75.84,39.8,33.21,7.04,indent_3,2025-02-20,11,3,2,lunch
135784,2025-02-20 11:22:28,3,4.6,1,,,,,0,0,无,231.3,35.22,9.42,7.16,5.9,indent_3,2025-02-20,11,3,2,lunch
135785,2025-02-20 11:22:39,3,7.1,1,,,,,0,0,无,661.14,100.87,26.38,16.04,6.16,indent_3,2025-02-20,11,3,2,lunch
135786,2025-02-20 11:22:48,3,15.88,1,,,,,0,0,无,682.3,47.98,39.32,40.25,7.07,indent_3,2025-02-20,11,3,2,lunch
135787,2025-02-20 11:22:52,3,8.6,1,,,,,0,0,无,416.28,50.26,20.96,15.17,4.39,indent_3,2025-02-20,11,3,2,lunch
135788,2025-02-20 11:22:56,3,12.45,1,,,,,0,0,无,640.0,81.11,29.7,21.56,6.07,indent_3,2025-02-20,11,3,2,lunch
135789,2025-02-20 11:23:03,3,10.85,1,,,,,0,0,无,703.59,70.88,37.33,27.84,4.75,indent_3,2025-02-20,11,3,2,lunch
135790,2025-02-20 11:23:05,3,9.65,1,,,,,0,0,无,720.7,87.6,35.7,23.98,3.95,indent_3,2025-02-20,11,3,2,lunch
135791,2025-02-20 11:23:12,3,12.35,1,,,,,0,0,无,815.0,80.18,46.97,32.47,4.72,indent_3,2025-02-20,11,3,2,lunch
135792,2025-02-20 11:23:21,3,8.54,1,,,,,0,0,无,550.3,59.71,26.61,21.62,6.08,indent_3,2025-02-20,11,3,2,lunch
135793,2025-02-20 11:23:21,3,14.07,1,,,,,0,0,无,1054.63,88.6,56.25,52.13,4.73,indent_3,2025-02-20,11,3,2,lunch
135794,2025-02-20 11:23:32,3,8.64,1,,,,,0,0,无,654.5,52.72,39.74,31.13,5.76,indent_3,2025-02-20,11,3,2,lunch
135795,2025-02-20 11:23:50,3,15.31,1,,,,,0,0,无,1339.3,169.53,55.66,46.59,8.87,indent_3,2025-02-20,11,3,2,lunch
135796,2025-02-20 11:23:59,3,8.19,1,,,,,0,0,无,715.2,69.73,37.49,29.04,3.12,indent_3,2025-02-20,11,3,2,lunch
135797,2025-02-20 11:24:01,3,8.39,1,,,,,0,0,无,745.1,94.51,33.28,24.72,6.63,indent_3,2025-02-20,11,3,2,lunch
135798,2025-02-20 11:24:09,3,9.63,1,,,,,0,0,无,731.1,74.91,34.01,34.16,7.81,indent_3,2025-02-20,11,3,2,lunch
135799,2025-02-20 11:24:17,3,12.16,1,,,,,0,0,无,444.22,41.03,26.98,20.02,5.26,indent_3,2025-02-20,11,3,2,lunch
135800,2025-02-20 11:24:19,3,7.87,1,,,,,0,0,无,497.74,73.95,22.27,12.74,5.14,indent_3,2025-02-20,11,3,2,lunch
135801,2025-02-20 11:24:25,3,9.31,1,,,,,0,0,无,743.0,85.58,33.74,27.01,4.96,indent_3,2025-02-20,11,3,2,lunch
135802,2025-02-20 11:24:29,3,11.84,1,,,,,0,0,无,934.28,105.86,45.39,37.77,7.44,indent_3,2025-02-20,11,3,2,lunch
135803,2025-02-20 11:24:34,3,8.52,1,,,,,0,0,无,626.6,77.83,30.95,20.6,4.98,indent_3,2025-02-20,11,3,2,lunch
135804,2025-02-20 11:24:41,3,9.77,1,,,,,0,0,无,628.47,83.52,26.68,20.86,4.83,indent_3,2025-02-20,11,3,2,lunch
135805,2025-02-20 11:24:44,3,9.0,1,,,,,0,0,无,498.1,41.04,32.24,23.23,4.61,indent_3,2025-02-20,11,3,2,lunch
135806,2025-02-20 11:24:51,3,7.36,1,,,,,0,0,无,446.21,52.4,23.67,15.82,5.82,indent_3,2025-02-20,11,3,2,lunch
135807,2025-02-20 11:24:55,3,13.7,1,,,,,0,0,无,971.4,86.1,51.8,45.88,6.63,indent_3,2025-02-20,11,3,2,lunch
135808,2025-02-20 11:25:00,3,11.83,1,,,,,0,0,无,605.46,54.12,44.74,24.23,7.12,indent_3,2025-02-20,11,3,2,lunch
135809,2025-02-20 11:25:10,3,6.57,1,,,,,0,0,无,359.45,38.77,21.29,13.45,5.29,indent_3,2025-02-20,11,3,2,lunch
135810,2025-02-20 11:25:17,3,8.14,1,,,,,0,0,无,692.46,81.46,32.75,24.73,5.25,indent_3,2025-02-20,11,3,2,lunch
135811,2025-02-20 11:25:18,3,10.68,1,,,,,0,0,无,862.4,69.2,46.54,43.82,6.57,indent_3,2025-02-20,11,3,2,lunch
135812,2025-02-20 11:25:26,3,9.53,1,,,,,0,0,无,590.78,76.63,28.68,19.68,9.0,indent_3,2025-02-20,11,3,2,lunch
135813,2025-02-20 11:25:28,3,18.69,1,,,,,0,0,无,1123.5,73.43,64.89,63.31,9.07,indent_3,2025-02-20,11,3,2,lunch
135814,2025-02-20 11:25:41,3,11.73,1,,,,,0,0,无,862.46,82.48,51.23,34.47,4.21,indent_3,2025-02-20,11,3,2,lunch
135815,2025-02-20 11:25:42,3,15.46,1,,,,,0,0,无,705.15,43.51,48.15,37.66,12.6,indent_3,2025-02-20,11,3,2,lunch
135816,2025-02-20 11:25:51,3,12.48,1,,,,,0,0,无,981.5,123.62,46.45,31.3,5.95,indent_3,2025-02-20,11,3,2,lunch
135817,2025-02-20 11:25:53,3,14.77,1,,,,,0,0,无,779.52,74.03,45.5,31.83,6.11,indent_3,2025-02-20,11,3,2,lunch
135818,2025-02-20 11:26:00,3,19.11,1,,,,,0,0,无,1295.19,133.28,72.26,49.45,4.84,indent_3,2025-02-20,11,3,2,lunch
135819,2025-02-20 11:26:01,3,14.27,1,,,,,0,0,无,1139.54,105.87,61.47,49.29,6.43,indent_3,2025-02-20,11,3,2,lunch
135820,2025-02-20 11:26:13,3,17.13,1,,,,,0,0,无,1294.0,127.64,70.49,54.92,6.82,indent_3,2025-02-20,11,3,2,lunch
135821,2025-02-20 11:26:13,3,9.86,1,,,,,0,0,无,697.66,94.87,29.46,20.07,7.0,indent_3,2025-02-20,11,3,2,lunch
135822,2025-02-20 11:26:23,3,5.8,1,,,,,0,0,无,589.9,100.34,18.07,13.29,5.76,indent_3,2025-02-20,11,3,2,lunch
135823,2025-02-20 11:26:29,3,10.19,1,,,,,0,0,无,739.11,85.77,39.0,24.58,6.33,indent_3,2025-02-20,11,3,2,lunch
135824,2025-02-20 11:26:36,3,12.02,1,,,,,0,0,无,950.1,97.28,49.98,38.88,5.08,indent_3,2025-02-20,11,3,2,lunch
135825,2025-02-20 11:26:45,3,8.49,1,,,,,0,0,无,561.46,39.81,33.95,29.37,5.15,indent_3,2025-02-20,11,3,2,lunch
135826,2025-02-20 11:26:45,3,7.98,1,,,,,0,0,无,620.87,63.07,28.67,28.9,3.98,indent_3,2025-02-20,11,3,2,lunch
135827,2025-02-20 11:26:52,3,10.07,1,,,,,0,0,无,665.89,88.07,30.3,21.58,6.06,indent_3,2025-02-20,11,3,2,lunch
135828,2025-02-20 11:26:56,3,6.91,1,,,,,0,0,无,577.91,77.26,24.82,17.19,3.57,indent_3,2025-02-20,11,3,2,lunch
135829,2025-02-20 11:26:57,3,9.32,1,,,,,0,0,无,563.99,63.44,29.96,21.11,5.05,indent_3,2025-02-20,11,3,2,lunch
135830,2025-02-20 11:27:00,3,13.74,1,,,,,0,0,无,947.1,76.06,53.97,45.79,5.8,indent_3,2025-02-20,11,3,2,lunch
135831,2025-02-20 11:27:04,3,11.44,1,,,,,0,0,无,709.1,83.47,30.6,27.11,5.01,indent_3,2025-02-20,11,3,2,lunch
135832,2025-02-20 11:27:16,3,19.94,1,,,,,0,0,无,1120.44,115.6,63.67,46.58,8.68,indent_3,2025-02-20,11,3,2,lunch
135833,2025-02-20 11:27:20,3,11.21,1,,,,,0,0,无,936.06,140.26,36.16,25.84,8.18,indent_3,2025-02-20,11,3,2,lunch
135834,2025-02-20 11:27:26,3,20.28,1,,,,,0,0,无,1305.19,91.93,85.63,64.86,6.13,indent_3,2025-02-20,11,3,2,lunch
135835,2025-02-20 11:27:28,3,10.14,1,,,,,0,0,无,744.7,83.58,30.24,30.99,7.2,indent_3,2025-02-20,11,3,2,lunch
135836,2025-02-20 11:27:39,3,9.79,1,,,,,0,0,无,486.21,64.14,24.18,16.57,6.19,indent_3,2025-02-20,11,3,2,lunch
135837,2025-02-20 11:27:40,3,8.99,1,,,,,0,0,无,618.78,71.5,36.67,19.85,5.56,indent_3,2025-02-20,11,3,2,lunch
135838,2025-02-20 11:27:51,3,7.67,1,,,,,0,0,无,522.97,49.73,28.35,24.04,3.46,indent_3,2025-02-20,11,3,2,lunch
135839,2025-02-20 11:27:57,3,8.61,1,,,,,0,0,无,608.68,60.99,32.5,26.04,4.81,indent_3,2025-02-20,11,3,2,lunch
135840,2025-02-20 11:28:08,3,9.93,1,,,,,0,0,无,681.94,69.78,39.52,27.89,6.12,indent_3,2025-02-20,11,3,2,lunch
135841,2025-02-20 11:28:17,3,11.9,1,,,,,0,0,无,955.34,112.75,39.44,37.15,5.72,indent_3,2025-02-20,11,3,2,lunch
135842,2025-02-20 11:28:19,3,6.22,1,,,,,0,0,无,505.9,67.11,27.03,14.4,2.87,indent_3,2025-02-20,11,3,2,lunch
135843,2025-02-20 11:28:25,3,23.33,1,,,,,0,0,无,1707.58,203.02,76.53,65.72,11.79,indent_3,2025-02-20,11,3,2,lunch
135844,2025-02-20 11:28:31,3,10.0,1,,,,,0,0,无,748.3,111.59,27.69,23.95,8.73,indent_3,2025-02-20,11,3,2,lunch
135845,2025-02-20 11:28:37,3,10.78,1,,,,,0,0,无,956.81,108.16,44.74,36.89,3.45,indent_3,2025-02-20,11,3,2,lunch
135846,2025-02-20 11:28:45,3,10.14,1,,,,,0,0,无,779.24,105.11,39.31,22.02,6.82,indent_3,2025-02-20,11,3,2,lunch
135847,2025-02-20 11:28:46,3,8.47,1,,,,,0,0,无,564.64,63.55,31.46,20.92,7.53,indent_3,2025-02-20,11,3,2,lunch
135848,2025-02-20 11:28:54,3,14.58,1,,,,,0,0,无,857.21,92.82,42.42,36.38,9.6,indent_3,2025-02-20,11,3,2,lunch
135849,2025-02-20 11:29:11,3,11.17,1,,,,,0,0,无,557.16,54.36,34.18,24.34,5.08,indent_3,2025-02-20,11,3,2,lunch
135850,2025-02-20 11:29:13,3,9.55,1,,,,,0,0,无,364.4,14.5,32.06,20.88,3.42,indent_3,2025-02-20,11,3,2,lunch
135851,2025-02-20 11:29:24,3,10.36,1,,,,,0,0,无,982.9,130.01,42.55,32.13,9.77,indent_3,2025-02-20,11,3,2,lunch
135852,2025-02-20 11:29:35,3,15.51,1,,,,,0,0,无,1065.84,116.81,53.91,45.22,9.97,indent_3,2025-02-20,11,3,2,lunch
135853,2025-02-20 11:29:40,3,8.06,1,,,,,0,0,无,540.39,75.95,23.44,15.57,5.13,indent_3,2025-02-20,11,3,2,lunch
135854,2025-02-20 11:29:48,3,30.48,1,,,,,0,0,无,1369.68,164.17,66.67,51.8,11.96,indent_3,2025-02-20,11,3,2,lunch
135855,2025-02-20 11:29:49,3,7.7,1,,,,,0,0,无,617.07,68.06,34.2,23.25,4.74,indent_3,2025-02-20,11,3,2,lunch
135856,2025-02-20 11:30:03,3,8.72,1,,,,,0,0,无,765.55,79.66,37.6,33.12,5.29,indent_3,2025-02-20,11,3,2,lunch
135857,2025-02-20 11:30:13,3,15.96,1,,,,,0,0,无,867.4,114.32,49.89,24.16,8.16,indent_3,2025-02-20,11,3,2,lunch
135858,2025-02-20 11:30:35,3,12.94,1,,,,,0,0,无,1028.84,100.62,58.54,40.51,4.24,indent_3,2025-02-20,11,3,2,lunch
135859,2025-02-20 11:30:41,3,10.2,1,,,,,0,0,无,876.55,108.87,37.03,31.62,5.26,indent_3,2025-02-20,11,3,2,lunch
135860,2025-02-20 11:30:47,3,12.02,1,,,,,0,0,无,737.5,73.37,42.41,29.47,5.58,indent_3,2025-02-20,11,3,2,lunch
135861,2025-02-20 11:30:53,3,17.68,1,,,,,0,0,无,873.0,133.94,36.0,22.71,7.13,indent_3,2025-02-20,11,3,2,lunch
135862,2025-02-20 11:31:07,3,4.81,1,,,,,0,0,无,359.22,45.04,15.76,12.13,3.45,indent_3,2025-02-20,11,3,2,lunch
135863,2025-02-20 11:31:09,3,10.1,1,,,,,0,0,无,805.78,102.7,37.71,25.91,5.47,indent_3,2025-02-20,11,3,2,lunch
135864,2025-02-20 11:31:18,3,17.21,1,,,,,0,0,无,1010.5,101.47,64.77,39.95,10.1,indent_3,2025-02-20,11,3,2,lunch
135865,2025-02-20 11:31:20,3,11.71,1,,,,,0,0,无,917.84,122.97,47.07,28.1,8.51,indent_3,2025-02-20,11,3,2,lunch
135866,2025-02-20 11:31:27,3,16.23,1,,,,,0,0,无,1534.93,188.91,72.9,52.24,11.75,indent_3,2025-02-20,11,3,2,lunch
135867,2025-02-20 11:31:42,3,9.89,1,,,,,0,0,无,741.35,93.47,34.55,24.18,5.9,indent_3,2025-02-20,11,3,2,lunch
135868,2025-02-20 11:31:50,3,11.26,1,,,,,0,0,无,744.88,75.45,40.44,31.95,6.85,indent_3,2025-02-20,11,3,2,lunch
135869,2025-02-20 11:31:51,3,6.81,1,,,,,0,0,无,415.58,63.01,15.45,11.63,6.35,indent_3,2025-02-20,11,3,2,lunch
135870,2025-02-20 11:32:00,3,7.81,1,,,,,0,0,无,577.61,60.16,30.65,23.83,5.43,indent_3,2025-02-20,11,3,2,lunch
135871,2025-02-20 11:32:07,3,9.05,1,,,,,0,0,无,763.8,98.44,34.38,25.6,7.91,indent_3,2025-02-20,11,3,2,lunch
135872,2025-02-20 11:32:13,3,10.93,1,,,,,0,0,无,932.81,84.32,45.73,44.52,5.01,indent_3,2025-02-20,11,3,2,lunch
135873,2025-02-20 11:32:20,3,8.05,1,,,,,0,0,无,441.3,57.21,24.45,12.68,6.51,indent_3,2025-02-20,11,3,2,lunch
135874,2025-02-20 11:32:24,3,8.7,1,,,,,0,0,无,663.4,83.65,28.09,23.94,6.24,indent_3,2025-02-20,11,3,2,lunch
135875,2025-02-20 11:32:28,3,12.17,1,,,,,0,0,无,802.1,53.57,42.82,44.48,4.1,indent_3,2025-02-20,11,3,2,lunch
135876,2025-02-20 11:32:34,3,14.5,1,,,,,0,0,无,844.66,80.82,49.59,35.88,8.97,indent_3,2025-02-20,11,3,2,lunch
135877,2025-02-20 11:32:35,3,12.65,1,,,,,0,0,无,696.5,82.16,38.12,23.3,5.81,indent_3,2025-02-20,11,3,2,lunch
135878,2025-02-20 11:32:43,3,7.51,1,,,,,0,0,无,489.19,52.72,24.78,20.28,5.94,indent_3,2025-02-20,11,3,2,lunch
135879,2025-02-20 11:32:44,3,14.47,1,,,,,0,0,无,867.4,101.52,48.1,29.35,7.52,indent_3,2025-02-20,11,3,2,lunch
135880,2025-02-20 11:32:51,3,10.24,1,,,,,0,0,无,846.85,122.8,32.64,24.13,8.11,indent_3,2025-02-20,11,3,2,lunch
135881,2025-02-20 11:32:52,3,6.17,1,,,,,0,0,无,398.8,44.07,20.51,16.72,4.96,indent_3,2025-02-20,11,3,2,lunch
135882,2025-02-20 11:33:01,3,9.05,1,,,,,0,0,无,727.6,94.13,30.91,25.15,7.58,indent_3,2025-02-20,11,3,2,lunch
135883,2025-02-20 11:33:09,3,2.56,1,,,,,0,0,无,333.3,54.15,12.07,7.16,1.89,indent_3,2025-02-20,11,3,2,lunch
135884,2025-02-20 11:33:12,3,9.36,1,,,,,0,0,无,707.5,59.1,44.88,32.85,6.33,indent_3,2025-02-20,11,3,2,lunch
135885,2025-02-20 11:33:22,3,11.4,1,,,,,0,0,无,702.31,74.6,32.76,31.13,7.63,indent_3,2025-02-20,11,3,2,lunch
135886,2025-02-20 11:33:29,3,2.61,1,,,,,0,0,无,252.5,49.17,7.46,2.53,2.94,indent_3,2025-02-20,11,3,2,lunch
135887,2025-02-20 11:33:38,3,8.69,1,,,,,0,0,无,557.9,81.22,17.06,17.12,6.04,indent_3,2025-02-20,11,3,2,lunch
135888,2025-02-20 11:33:40,3,5.99,1,,,,,0,0,无,481.0,68.38,18.19,15.41,4.66,indent_3,2025-02-20,11,3,2,lunch
135889,2025-02-20 11:33:47,3,8.3,1,,,,,0,0,无,524.08,26.32,34.15,31.75,4.6,indent_3,2025-02-20,11,3,2,lunch
135890,2025-02-20 11:33:50,3,9.85,1,,,,,0,0,无,642.5,69.04,34.15,24.82,4.96,indent_3,2025-02-20,11,3,2,lunch
135891,2025-02-20 11:34:02,3,9.07,1,,,,,0,0,无,579.36,68.63,26.94,22.05,6.08,indent_3,2025-02-20,11,3,2,lunch
135892,2025-02-20 11:34:04,3,9.91,1,,,,,0,0,无,575.65,74.65,29.22,18.54,7.59,indent_3,2025-02-20,11,3,2,lunch
135893,2025-02-20 11:34:12,3,7.13,1,,,,,0,0,无,493.57,38.44,27.42,24.3,2.96,indent_3,2025-02-20,11,3,2,lunch
135894,2025-02-20 11:34:17,3,8.25,1,,,,,0,0,无,388.75,15.68,31.14,22.79,3.83,indent_3,2025-02-20,11,3,2,lunch
135895,2025-02-20 11:34:50,3,10.99,1,,,,,0,0,无,864.4,122.53,36.91,26.57,9.64,indent_3,2025-02-20,11,3,2,lunch
135896,2025-02-20 11:35:18,3,11.84,1,,,,,0,0,无,932.14,119.76,45.34,29.07,4.78,indent_3,2025-02-20,11,3,2,lunch
135897,2025-02-20 11:35:22,3,4.88,1,,,,,0,0,无,333.2,40.43,15.74,12.65,3.15,indent_3,2025-02-20,11,3,2,lunch
135898,2025-02-20 11:35:38,3,13.99,1,,,,,0,0,无,786.69,85.43,33.95,34.08,7.33,indent_3,2025-02-20,11,3,2,lunch
135899,2025-02-20 11:35:52,3,5.87,1,,,,,0,0,无,381.35,40.13,19.01,15.95,3.01,indent_3,2025-02-20,11,3,2,lunch
135900,2025-02-20 11:36:00,3,10.55,1,,,,,0,0,无,651.15,90.05,32.16,17.7,7.17,indent_3,2025-02-20,11,3,2,lunch
135901,2025-02-20 11:36:25,3,7.79,1,,,,,0,0,无,725.75,103.37,26.92,21.48,5.09,indent_3,2025-02-20,11,3,2,lunch
135902,2025-02-20 11:36:26,3,13.83,1,,,,,0,0,无,612.7,44.51,45.19,27.53,7.45,indent_3,2025-02-20,11,3,2,lunch
135903,2025-02-20 11:36:36,3,13.4,1,,,,,0,0,无,726.55,104.41,32.3,19.14,5.86,indent_3,2025-02-20,11,3,2,lunch
135904,2025-02-20 11:36:37,3,8.53,1,,,,,0,0,无,664.6,66.77,39.02,25.81,5.37,indent_3,2025-02-20,11,3,2,lunch
135905,2025-02-20 11:36:45,3,8.67,1,,,,,0,0,无,751.9,88.17,38.44,27.8,6.74,indent_3,2025-02-20,11,3,2,lunch
135906,2025-02-20 11:36:54,3,6.79,1,,,,,0,0,无,642.45,83.5,30.46,20.04,4.25,indent_3,2025-02-20,11,3,2,lunch
135907,2025-02-20 11:37:05,3,7.31,1,,,,,0,0,无,426.75,56.3,20.24,14.12,4.28,indent_3,2025-02-20,11,3,2,lunch
135908,2025-02-20 11:37:11,3,10.18,1,,,,,0,0,无,775.54,98.78,33.54,26.45,5.26,indent_3,2025-02-20,11,3,2,lunch
135909,2025-02-20 11:37:25,3,10.95,1,,,,,0,0,无,1026.85,127.61,50.9,34.06,8.37,indent_3,2025-02-20,11,3,2,lunch
