indent_id,订单总重量,订单总金额,订单菜品种类数,热量总量,碳水总量,蛋白质总量,脂肪总量,膳食纤维总量
8471,446,9.7,4,629.6,89.75,28.810000000000002,17.11,8.41
8472,303,6.609999999999999,4,441.4,61.129999999999995,20.15,12.68,6.2
8473,662,18.6,9,1053.6,102.41,64.6,42.41,10.58
8474,447,9.91,7,759.03,66.89,44.53,34.25,4.79
8475,470,8.59,5,664.14,106.1,26.189999999999998,14.91,6.6000000000000005
8476,649,12.120000000000001,4,875.05,111.76,42.31,24.81,8.21
8477,385,6.45,4,619.5,81.72,25.41,19.5,5.28
8478,256,5.53,8,363.69,36.06,22.76,13.87,2.48
8479,579,9.139999999999999,6,741.55,102.04,31.86,22.88,9.62
848,565,10.100000000000001,6,974.8,127.99,45.1,31.76,4.83
8480,536,12.65,5,803.5,110.31,38.49,21.99,8.8
8481,468,3.9499999999999997,2,587.3,85.13,23.82,15.54,5.25
8482,375,9.57,6,577.3,58.28,32.5,22.43,6.99
8483,453,6.44,6,633.04,69.49000000000001,35.739999999999995,23.97,4.13
8484,530,11.55,5,722.8,90.7,38.510000000000005,23.799999999999997,10.290000000000001
8485,655,13.48,4,904.2,114.78,45.93,27.84,9.47
8486,434,11.49,6,670.38,62.2,37.44,29.400000000000002,7.760000000000001
8487,410,8.43,6,561.98,73.19,28.6,17.13,4.95
8488,723,10.28,4,872.02,126.25999999999999,34.98,26.32,14.32
8489,519,8.24,5,698.15,96.56,31.189999999999998,19.21,7.1499999999999995
849,441,11.3,5,616.7,75.72,31.8,21.849999999999998,7.88
8490,455,11.459999999999999,5,650.8,83.72999999999999,33.79,18.71,6.23
8491,314,9.34,7,440.94,43.94,27.67,17.740000000000002,5.51
8492,511,10.5,5,750.7,89.44,38.55,26.98,8.870000000000001
8493,685,16.12,6,1072.3600000000001,128.85000000000002,55.51,33.86,6.88
8494,519,5.9,4,653.96,70.15,34.75,26.23,5.38
8495,300,7.300000000000001,5,459.53,54.059999999999995,24.31,16.93,4.88
8496,464,8.37,7,714.3199999999999,70.74000000000001,38.74,29.310000000000002,6.12
8497,405,12.879999999999999,2,573.7,71.25999999999999,39.96,17.03,5.3999999999999995
8498,657,11.12,5,993.5,133.1,47.46,27.35,7.01
8499,594,10.64,8,917.04,102.16,48.129999999999995,32.98,7.34
850,544,11.15,4,834.3399999999999,110.67,34.28,29.32,8.64
8500,238,3.64,3,379.70000000000005,58.29,14.89,7.99,2.36
8501,335,7.55,5,525.54,65.96,27.93,17.12,3.82
8502,428,8.74,5,588.66,77.99000000000001,25.16,19.869999999999997,7.970000000000001
8503,491,12.09,8,667.98,83.84,35.7,22.14,6.94
8504,550,6.21,4,618.0,99.81,23.75,13.330000000000002,8.02
8505,767,8.870000000000001,5,1010.3000000000001,151.34,37.75,27.45,10.969999999999999
8506,614,14.33,7,966.9,119.80000000000001,51.58,29.130000000000003,8.870000000000001
8507,332,7.92,4,390.25,53.77,23.089999999999996,10.76,4.54
8508,377,9.35,4,724.3,72.47,36.62,31.47,5.83
8509,371,6.98,5,483.43,57.31,21.59,17.720000000000002,5.36
851,461,9.6,4,1006.2,94.89,57.26,42.86,6.62
8510,711,14.469999999999999,5,786.1700000000001,123.3,33.54,18.74,13.03
8511,456,12.8,6,627.34,70.42,38.62,22.509999999999998,7.08
8512,483,11.15,5,784.9,99.75999999999999,40.64,23.01,7.5600000000000005
8513,467,7.5200000000000005,6,581.9,79.0,24.07,17.73,6.74
8514,423,8.8,5,624.3,84.94,27.990000000000002,18.84,7.3
8515,578,13.469999999999999,6,910.0,118.09,47.55,25.42,7.74
8516,378,7.760000000000001,4,558.96,68.77,25.58,19.439999999999998,5.75
8517,331,8.91,6,386.95,51.17,23.71,11.05,6.38
8518,384,13.520000000000001,5,618.2,32.3,48.760000000000005,33.53,8.96
8519,201,0.44,1,261.3,56.68,5.43,0.6,0.8
852,506,10.91,5,780.5,101.69,36.35,26.5,11.25
8520,543,11.89,6,718.8,82.04,38.370000000000005,26.05,7.83
8521,577,13.07,5,699.05,97.76,34.019999999999996,18.53,9.03
8522,1011,18.73,6,1291.06,188.91,61.89,30.47,10.77
8523,577,13.08,5,868.1,121.85999999999999,43.15,21.61,7.92
8524,399,8.39,6,508.85,58.28,25.63,18.740000000000002,6.37
8525,561,15.01,5,686.2,95.58000000000001,38.81,16.75,6.65
8526,488,9.86,6,614.14,84.15,29.490000000000002,17.62,7.79
8527,532,6.74,2,859.6,138.54000000000002,31.58,15.18,2.9699999999999998
8528,798,20.22,5,1308.3,137.23,74.51,47.41,7.0600000000000005
8529,748,20.15,8,941.4,110.88,53.120000000000005,31.28,11.26
853,594,14.01,5,1157.24,123.30000000000001,61.849999999999994,46.73,6.85
8530,320,4.75,4,291.76,55.89,9.879999999999999,3.5900000000000003,5.1
8531,284,5.93,7,405.4,45.44,19.8,15.32,5.14
8532,508,9.65,4,648.5,82.15,28.61,21.85,7.91
8533,333,7.32,4,536.2,53.519999999999996,29.55,23.62,7.02
8534,386,9.0,6,542.28,48.21,28.669999999999998,25.349999999999998,6.69
8535,364,12.49,6,523.8,59.379999999999995,35.86,16.27,5.2
8536,340,16.44,4,557.3,32.11,47.1,27.64,6.13
8537,285,5.36,4,474.4,65.65,21.21,11.93,2.2
8538,477,8.99,3,672.0,97.91999999999999,29.4,14.51,4.95
8539,526,12.24,4,827.9,102.38,42.49,26.22,5.76
854,501,12.77,6,749.2,95.72999999999999,34.36,26.37,8.16
8540,552,17.95,6,736.54,81.03,53.56,20.83,4.71
8541,500,13.09,5,723.3,93.85,39.08,21.36,8.73
8542,357,10.93,5,495.52,48.06,28.16,20.8,5.63
8543,664,8.8,4,863.1,132.29,30.97,22.37,9.36
8544,535,19.67,6,813.0,72.73,55.02,31.25,9.46
8545,640,11.790000000000001,6,898.22,126.36,37.71,25.86,8.92
8546,715,8.3,8,745.56,143.29,21.14,8.4,6.04
8547,398,10.079999999999998,4,573.1,77.25,19.8,20.759999999999998,7.85
8548,407,18.2,3,520.14,30.15,27.77,30.54,6.03
8549,559,12.8,4,806.8,115.72,25.380000000000003,27.669999999999998,11.67
855,389,6.14,4,657.5,81.52000000000001,27.82,23.43,7.61
8550,270,10.17,4,539.9,42.239999999999995,28.620000000000005,27.81,5.63
8551,531,15.469999999999999,4,760.5,70.91,39.64,32.21,5.29
8552,357,5.58,3,414.3,75.88,11.93,7.17,5.2700000000000005
8553,312,8.64,4,501.92,56.8,31.06,15.15,4.8100000000000005
8554,603,18.69,5,951.5,94.69,42.91,42.15,6.970000000000001
8555,359,5.98,3,486.15,72.08,22.09,11.26,3.88
8556,230,7.58,6,283.46000000000004,25.349999999999998,16.509999999999998,12.47,3.6900000000000004
8557,576,10.52,3,935.4000000000001,124.98,38.43,32.0,9.65
8558,386,7.72,4,643.77,73.09,33.79,21.89,2.12
8559,413,9.67,6,661.5,77.71,28.3,26.16,7.76
856,602,10.42,4,1222.6,133.73000000000002,60.91,46.61000000000001,12.97
8560,562,12.43,7,780.65,102.66,29.47,26.720000000000002,6.77
8561,651,10.86,6,691.95,112.7,24.92,15.020000000000001,7.37
8562,460,13.21,8,683.05,66.49,34.9,28.88,4.19
8563,634,11.629999999999999,7,736.23,128.19,21.03,17.44,11.91
8564,344,8.85,9,488.5,57.33,25.43,17.02,4.88
8565,472,15.819999999999999,10,801.3,80.11,39.519999999999996,35.77,8.799999999999999
8566,334,6.75,7,474.65,69.89999999999999,19.13,13.08,5.4
8567,394,8.09,7,490.98,72.0,18.11,14.950000000000001,5.97
8568,309,7.8,10,385.39,42.29,20.22,14.52,3.59
8569,568,12.34,6,698.25,93.95,25.21,24.16,7.01
857,625,16.41,7,1146.61,127.62,56.48,47.43,10.98
8570,558,13.29,8,827.47,76.94,43.58,38.05,7.02
8571,597,15.75,4,869.8,75.7,56.730000000000004,35.120000000000005,3.9000000000000004
8572,436,11.209999999999999,5,717.7,71.25,41.55,26.76,4.14
8573,473,10.14,4,814.3,102.22,33.9,28.27,7.040000000000001
8574,204,12.81,2,510.0,10.2,36.8,33.0,0.8
8575,441,9.09,5,635.9399999999999,80.48,23.36,24.78,5.68
8576,524,12.58,5,877.8,100.56,41.08,33.88,9.299999999999999
8577,485,9.69,5,603.5,69.33,28.79,22.41,5.67
8578,538,25.83,4,987.13,26.09,79.02,60.1,4.33
8579,493,10.42,5,659.35,75.59,34.1,21.71,3.44
858,428,8.84,10,723.99,81.8,36.730000000000004,28.38,6.69
8580,592,12.42,5,761.22,99.92999999999999,31.72,25.32,9.45
8581,311,7.5600000000000005,6,528.86,58.370000000000005,26.82,20.26,5.73
8582,478,7.89,4,567.4,94.39,15.84,14.88,9.36
8583,365,6.8100000000000005,3,600.5,86.24,20.009999999999998,19.11,7.220000000000001
8584,468,10.68,4,736.15,87.28,32.36,27.26,5.89
8585,513,9.23,5,751.0,102.97999999999999,35.25,21.62,7.03
8586,618,12.3,5,908.8,126.69999999999999,35.53,30.06,11.33
8587,508,10.27,6,839.19,94.24000000000001,40.97,32.27,7.3
8588,419,10.04,5,613.38,81.32,21.13,22.13,6.94
8589,858,18.9,6,1282.1,155.95,51.870000000000005,48.59,10.620000000000001
859,316,9.48,3,490.76,47.67,26.700000000000003,23.509999999999998,7.38
8590,600,11.67,5,814.08,105.57,33.13,27.450000000000003,5.75
8591,1351,28.599999999999998,7,2233.3,285.88,105.57,70.13,17.74
8592,427,9.28,5,654.9,75.33000000000001,35.300000000000004,23.68,6.78
8593,435,10.91,8,679.05,80.53999999999999,36.5,22.94,6.11
8594,270,7.35,3,324.65,31.700000000000003,15.31,15.64,6.289999999999999
8595,402,10.0,5,654.0,73.56,38.47,20.87,4.81
8596,539,15.46,7,806.78,77.66,46.43,34.83,10.77
8597,845,17.68,8,1128.3,156.64,52.72,32.35,12.76
8598,550,11.190000000000001,5,807.3,119.59,26.55,23.95,7.8100000000000005
8599,526,9.83,4,878.5999999999999,118.99000000000001,34.21,27.86,7.14
860,331,6.790000000000001,4,359.9,62.14999999999999,12.81,6.64,7.22
8600,492,11.59,3,749.02,63.900000000000006,39.1,35.82,2.29
8601,352,5.97,4,485.6,78.25,16.77,12.26,7.52
8602,413,8.33,6,611.34,77.82000000000001,31.84,18.12,3.3
8603,570,10.55,3,940.2,121.52,43.51,26.71,3.29
8604,562,10.34,6,683.87,101.51,26.48,18.78,5.96
8605,865,18.42,9,1139.32,160.34,53.09,30.35,14.01
8606,383,7.67,7,602.65,72.73,27.85,21.61,6.03
8607,437,7.27,4,389.75,65.0,13.56,7.359999999999999,4.1
8608,768,12.73,5,1154.7,161.73,49.0,33.980000000000004,10.02
8609,394,12.68,6,588.45,50.08,29.25,29.05,3.99
861,608,11.17,6,939.3299999999999,129.83,44.900000000000006,25.650000000000002,7.220000000000001
8610,553,11.58,6,690.21,78.75999999999999,38.79,22.29,4.69
8611,428,12.55,6,650.7,54.59,36.54,29.97,5.64
8612,371,11.31,8,580.4,55.07,36.85,23.009999999999998,4.92
8613,419,9.01,6,645.11,82.16,26.83,21.939999999999998,5.9799999999999995
8614,512,9.1,4,562.3,80.39,26.5,13.48,4.74
8615,437,7.390000000000001,4,692.1,88.71000000000001,31.34,22.03,5.909999999999999
8616,579,16.41,7,913.7,108.05,41.78,34.64,10.95
8617,393,9.040000000000001,5,576.65,77.58,19.82,20.580000000000002,5.49
8618,616,11.870000000000001,5,1041.1,131.88,42.22,36.64,8.83
8619,427,8.24,8,575.9300000000001,75.34,24.47,19.14,5.66
862,267,8.74,4,613.9,45.28,41.42,30.51,3.12
8620,699,15.09,5,1083.04,116.86,51.31,42.480000000000004,5.2700000000000005
8621,433,7.28,8,637.02,88.28999999999999,30.67,16.53,4.0
8622,468,7.59,6,713.2,106.33,28.849999999999998,18.75,6.33
8623,349,8.63,6,529.77,54.010000000000005,26.529999999999998,22.76,4.63
8624,429,10.89,6,695.04,67.77,45.79,24.62,2.23
8625,389,7.7,6,580.41,73.99000000000001,30.4,17.560000000000002,5.1899999999999995
8626,505,10.42,4,747.24,86.46,44.85000000000001,23.32,2.83
8627,314,7.0,4,494.0,51.35,25.36,20.03,5.65
8628,313,8.55,6,459.21,53.27,19.88,17.41,3.42
8629,302,7.82,8,399.82,46.93,22.15,12.8,4.03
863,374,8.74,5,737.2,74.82,42.79,30.490000000000002,3.95
8630,556,14.58,5,836.7,90.15,54.4,26.96,7.41
8631,471,9.82,5,727.37,101.62,26.3,23.43,8.399999999999999
8632,559,14.48,5,806.64,74.06,56.89,30.240000000000002,6.07
8633,537,10.969999999999999,8,645.25,73.83,36.19,21.3,4.08
8634,365,7.7,4,514.2,74.71000000000001,22.12,13.77,6.26
8635,378,5.37,4,488.70000000000005,78.47,18.28,9.43,2.3
8636,406,10.59,9,636.3,68.8,30.259999999999998,26.43,6.05
8637,497,11.02,6,648.27,74.57000000000001,33.78,23.47,5.890000000000001
8638,364,5.13,4,526.28,92.32,11.66,12.98,7.45
8639,349,9.92,6,562.94,55.45,31.17,21.89,3.74
864,1421,9.870000000000001,4,1998.6,356.25,61.25,32.34,10.32
8640,543,12.520000000000001,4,657.7,62.37,42.45,24.979999999999997,2.83
8641,545,12.48,5,703.65,73.93,38.35,25.28,4.15
8642,593,13.11,5,828.7,119.9,34.54,22.29,7.4799999999999995
8643,350,9.15,6,503.4,64.71,27.21,14.73,5.53
8644,365,7.03,3,607.1,76.80000000000001,28.55,17.76,2.2
8645,396,8.94,5,518.91,63.89,22.45,18.3,5.95
8646,384,9.850000000000001,5,483.7,69.28,23.8,12.37,5.88
8647,559,8.95,4,716.6,108.32,32.8,15.88,5.29
8648,535,8.93,6,673.95,108.28999999999999,24.72,16.04,8.56
8649,674,13.13,6,914.35,116.46000000000001,40.730000000000004,29.41,7.01
865,424,12.049999999999999,10,715.36,71.94,39.03,30.3,7.7
8650,594,10.2,7,842.13,117.74000000000001,33.44,25.92,8.52
8651,861,23.14,6,1351.08,128.47,72.17,56.050000000000004,6.789999999999999
8652,567,11.81,6,861.63,103.41,38.21,30.730000000000004,5.89
8653,611,14.62,5,907.8,113.62,34.54,34.26,8.790000000000001
8654,393,11.51,4,556.4,71.07,23.41,19.29,5.04
8655,466,14.09,7,691.05,61.83,34.12,36.24,9.98
8656,534,10.61,4,713.1899999999999,90.66,34.06,20.62,3.8200000000000003
8657,485,11.22,4,791.13,79.27,51.949999999999996,27.900000000000002,3.84
8658,306,4.430000000000001,3,383.2,62.690000000000005,10.83,9.950000000000001,4.62
8659,388,7.8,4,533.0,60.14,30.05,17.4,2.2800000000000002
866,320,7.39,7,533.66,63.83,24.229999999999997,19.42,6.59
8660,893,15.83,10,1129.96,172.68,45.11,26.61,10.29
8661,295,7.47,5,415.42,49.6,21.36,13.51,2.6799999999999997
8662,262,10.53,3,413.0,28.799999999999997,19.310000000000002,24.59,5.46
8663,381,5.3,4,446.15000000000003,84.60000000000001,10.45,7.989999999999999,7.64
8664,529,14.5,9,793.44,79.06,41.32,32.71,6.63
8665,536,11.09,4,686.6,97.28,26.46,19.42,4.82
8666,409,9.909999999999998,5,561.5,70.18,20.18,22.369999999999997,6.72
8667,359,13.22,6,490.92,43.4,29.95,21.189999999999998,6.0600000000000005
8668,441,9.98,7,650.4000000000001,84.23,35.46,17.59,5.640000000000001
8669,393,12.6,7,574.55,57.62,31.32,23.07,4.55
867,360,9.57,4,718.8,69.33,41.93,30.8,7.930000000000001
8670,436,11.42,7,675.21,67.2,37.43,26.27,4.91
8671,322,8.2,8,439.61,42.589999999999996,22.46,19.53,3.63
8672,723,22.060000000000002,5,1154.15,91.63,75.69,48.19,4.85
8673,639,16.86,7,960.7,104.49000000000001,50.01,36.39,5.01
8674,456,11.97,7,744.73,90.41,34.05,26.07,6.26
8675,428,9.43,5,643.41,71.75,39.25,20.92,4.21
8676,583,10.419999999999998,4,810.0,114.25,33.269999999999996,21.56,5.51
8677,312,9.299999999999999,5,499.75,46.099999999999994,27.43,20.94,3.05
8678,401,10.44,6,621.11,82.49,21.11,23.14,7.199999999999999
8679,375,13.01,4,630.7,50.169999999999995,44.620000000000005,24.919999999999998,3.05
868,359,12.86,5,744.4,37.18,50.050000000000004,45.449999999999996,6.859999999999999
8680,234,7.1899999999999995,4,361.3,36.18,15.399999999999999,17.54,5.92
8681,352,6.1,6,385.27,62.92,14.72,8.05,5.01
8682,401,10.41,7,662.4,65.55000000000001,34.67,26.68,3.66
8683,445,11.21,4,463.85,57.45,24.09,14.43,4.18
8684,361,8.2,6,492.84000000000003,58.72,22.42,17.830000000000002,4.76
8685,377,9.07,4,538.95,58.83,27.87,18.95,2.56
8686,312,7.29,6,466.25,56.16,22.619999999999997,15.56,2.9000000000000004
8687,379,10.57,7,594.29,54.15,35.73,23.3,2.4699999999999998
8688,374,8.42,3,537.6,78.3,27.0,11.84,3.42
8689,702,12.620000000000001,5,1037.3,139.92000000000002,46.48,31.64,9.600000000000001
869,255,4.3,6,436.34000000000003,57.02,21.2,13.360000000000001,5.27
8690,598,10.58,4,765.4599999999999,93.42,34.0,27.2,4.31
8691,447,6.35,4,506.99,89.97,15.959999999999999,7.57,4.37
8692,533,7.09,4,661.4000000000001,108.32000000000001,20.39,15.94,7.06
8693,447,13.09,6,683.36,69.08,44.07,23.14,5.18
8694,509,9.53,4,867.0,117.38,35.34,27.48,7.85
8695,381,7.109999999999999,8,584.4,84.55,21.97,17.33,6.46
8696,745,18.47,7,1157.02,142.25,48.93,41.61,10.229999999999999
8697,643,14.09,7,849.05,111.86,31.97,29.29,8.1
8698,532,8.24,7,609.0699999999999,94.80000000000001,23.4,13.04,4.62
8699,522,9.25,7,668.61,104.83,28.08,14.5,5.97
870,711,19.9,5,1435.9,137.01,83.02000000000001,63.61,7.51
8700,598,17.189999999999998,8,641.4,65.80000000000001,36.14,27.78,10.09
8701,232,9.61,7,409.95,23.16,29.09,21.33,3.3200000000000003
8702,615,10.34,7,708.45,105.79,25.73,19.3,7.45
8703,392,5.54,3,525.4,96.44,14.54,9.12,4.32
8704,284,6.05,8,308.12,42.099999999999994,12.2,9.959999999999999,4.12
8705,326,9.280000000000001,5,513.6,62.730000000000004,19.060000000000002,20.35,5.08
8706,516,12.67,7,641.04,80.59,25.1,23.349999999999998,7.220000000000001
8707,703,14.11,8,955.35,126.71,40.66,30.0,9.07
8708,304,6.63,7,384.02,56.33,14.05,11.41,5.45
8709,626,11.32,5,941.1800000000001,133.99,38.010000000000005,26.560000000000002,9.2
871,567,11.2,6,878.02,121.09,33.25,28.05,6.8100000000000005
8710,259,10.41,3,480.1,26.07,36.5,24.36,5.55
8711,409,7.39,4,713.5,90.25,30.52,24.98,7.199999999999999
8712,5,0.01,1,6.5,1.41,0.14,0.01,0.02
8713,339,7.59,7,528.65,57.69,31.790000000000003,18.1,3.39
8714,452,12.16,7,604.38,56.879999999999995,33.74,24.150000000000002,4.42
8715,347,9.33,7,500.86,47.95,26.81,20.95,4.49
8716,503,11.19,5,724.84,104.31,30.51,18.86,4.49
8717,185,2.9299999999999997,2,150.4,27.580000000000002,4.25,2.3600000000000003,1.3800000000000001
8718,282,5.36,2,448.5,48.870000000000005,27.86,14.53,0.66
8719,443,9.72,6,500.44,50.31999999999999,31.439999999999998,17.99,3.46
872,585,14.94,4,967.7,131.78,36.91,32.690000000000005,6.01
8720,611,14.27,10,965.29,116.98,43.72,32.910000000000004,5.390000000000001
8721,297,11.69,6,463.0,28.9,32.63,22.3,3.18
8722,842,21.69,9,1119.82,126.73,57.07,40.28,8.5
8723,401,11.57,8,659.7,58.379999999999995,39.73,28.07,4.08
8724,550,13.61,6,785.15,104.5,29.63,25.8,9.14
8725,682,12.92,5,936.55,119.38,44.57,27.29,4.93
8726,591,10.24,4,884.0,121.03,46.09,22.240000000000002,6.37
8727,363,7.92,3,541.2,54.7,35.61,18.73,1.82
8728,355,9.09,4,465.1,42.410000000000004,27.67,18.68,3.2399999999999998
8729,640,13.27,10,837.53,102.21000000000001,42.15,26.68,7.03
873,570,10.35,4,959.33,116.67,49.9,34.18,8.11
8730,463,9.83,6,613.37,69.95,28.77,22.85,5.9799999999999995
8731,317,11.85,5,488.5,39.349999999999994,28.42,22.97,3.25
8732,334,10.18,3,613.8000000000001,71.62,19.99,28.39,8.52
8733,536,14.71,5,837.4,75.03999999999999,48.01,34.11,4.359999999999999
8734,418,10.610000000000001,7,647.68,67.85,33.629999999999995,24.639999999999997,4.37
8735,639,14.57,5,964.35,109.8,46.72,34.76,7.54
8736,436,11.379999999999999,7,648.45,79.50999999999999,25.11,24.919999999999998,6.5600000000000005
8737,283,10.99,4,491.8,45.51,18.72,27.02,7.19
8738,248,7.33,3,314.1,21.68,22.41,15.63,2.6100000000000003
8739,619,6.99,4,687.76,134.21,18.36,6.35,5.85
874,325,5.3,4,541.92,71.1,27.68,15.97,3.78
8740,382,11.26,3,679.0,71.69,31.96,26.54,3.54
8741,370,8.45,7,494.1,54.019999999999996,27.14,17.1,3.0
8742,333,11.43,5,468.0,28.020000000000003,34.55,23.87,3.07
8743,443,5.02,5,483.41999999999996,95.85000000000001,12.9,5.16,4.35
8744,237,7.709999999999999,5,318.1,23.43,21.33,15.42,3.71
8745,512,15.72,5,654.8,63.97,37.16,25.84,5.8
8746,112,0.25,1,145.6,31.58,3.02,0.34,0.45
8747,294,8.27,4,450.29999999999995,40.879999999999995,25.8,18.22,1.96
8748,383,12.510000000000002,4,717.0,72.19,39.51,28.76,5.4399999999999995
8749,437,12.48,8,687.3,66.81,38.53,27.22,5.18
875,191,6.13,4,408.77,28.66,29.599999999999998,20.04,3.8600000000000003
8750,376,10.35,6,538.0,54.6,29.05,21.22,5.3100000000000005
8751,523,16.560000000000002,7,841.83,69.17999999999999,46.55,39.39,8.31
8752,331,9.6,8,388.07,34.5,24.400000000000002,16.38,4.08
8753,858,16.87,6,1263.65,180.92000000000002,53.31,37.230000000000004,14.85
8754,415,12.48,6,573.52,34.09,44.470000000000006,27.38,2.48
8755,427,8.58,5,630.8,81.07,26.259999999999998,20.96,4.7700000000000005
8756,422,12.19,4,622.86,82.72,25.33,20.79,4.930000000000001
8757,388,9.66,4,539.9,63.68,23.060000000000002,19.59,2.7800000000000002
8758,563,16.47,7,845.6,79.88,44.01,37.2,6.3999999999999995
8759,347,3.5,2,441.9,90.31,11.48,3.5199999999999996,2.8600000000000003
876,379,11.1,4,987.7,66.27,60.26,53.25,12.32
8760,542,13.27,6,644.74,93.39,23.9,18.22,6.77
8761,540,25.0,5,957.8,73.67999999999999,54.05,49.29,8.44
8762,320,4.36,3,367.25,61.03,12.42,6.960000000000001,2.07
8763,598,13.17,8,869.05,88.99,45.75,33.85,3.98
8764,449,9.16,5,590.0,90.19,20.68,15.200000000000001,5.16
8765,687,14.6,6,881.2,105.8,44.1,27.830000000000002,5.21
8766,727,10.67,4,882.95,127.13000000000001,42.84,21.19,4.2700000000000005
8767,235,10.26,4,389.5,17.54,30.5,20.33,2.04
8768,565,12.09,5,823.55,97.27,39.88,26.83,3.94
8769,395,8.38,8,519.09,65.35,25.61,16.44,3.6
877,583,7.75,3,800.9,134.41,26.38,17.509999999999998,5.720000000000001
8770,348,12.22,5,633.3,61.32,32.339999999999996,27.72,6.74
8771,136,2.07,3,193.7,34.769999999999996,4.71,4.41,2.6
8772,474,13.26,5,736.4499999999999,70.95,32.3,34.37,5.29
8773,495,12.209999999999999,9,717.3199999999999,77.14,36.63,27.490000000000002,6.51
8774,436,11.01,8,621.01,70.63,28.0,23.31,4.720000000000001
8775,348,10.81,4,528.85,52.33,25.34,22.29,3.29
8776,402,13.43,7,652.15,47.97,45.52,29.46,3.9299999999999997
8777,411,8.17,5,543.1,71.83,24.42,16.77,3.5500000000000003
8778,579,9.9,5,809.7,119.88,29.5,22.169999999999998,5.92
8779,501,5.54,4,509.75,98.19,12.36,7.6,5.58
878,437,11.1,5,782.9,94.03,35.95,29.23,5.12
8780,389,13.299999999999999,6,499.17,42.64,30.56,21.95,7.05
8781,591,10.93,6,910.4300000000001,116.8,36.57,32.74,9.37
8782,442,9.62,4,530.44,80.59,19.7,13.39,5.859999999999999
8783,686,11.02,6,861.84,124.35,38.92,20.3,4.109999999999999
8784,435,9.44,5,554.5,81.99,23.84,13.75,6.34
8785,373,9.36,7,580.6,58.01,30.14,24.74,7.0
8786,579,12.77,6,732.4,82.14,40.56,25.279999999999998,4.890000000000001
8787,188,1.5999999999999999,2,198.82,43.38,4.47,0.4,1.96
8788,391,14.31,4,634.65,36.65,40.769999999999996,34.15,6.4399999999999995
8789,449,11.370000000000001,6,629.03,78.5,24.43,22.67,5.15
879,691,11.49,4,1132.6999999999998,153.79000000000002,50.709999999999994,35.56,14.0
8790,382,10.889999999999999,5,545.7,65.47999999999999,25.16,19.11,5.4399999999999995
8791,537,12.780000000000001,9,955.22,95.28,55.269999999999996,38.58,7.42
8792,373,8.3,6,637.3,63.809999999999995,29.9,27.6,5.77
8793,596,13.66,6,1014.43,113.34,55.59,34.33,5.16
8794,560,10.620000000000001,4,1013.52,115.2,44.22,36.160000000000004,5.140000000000001
